road,distance
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
"[{""name"":Darjeeling},{""name"":Darjeeling-Rimbik,""winter"":true,""distance"":15,""summer"":true},{""name"":Rimbik},{""name"":Rimbik},{""name"":Rimbik-Sirikhola,""winter"":true,""distance"":4,""summer"":true},{""name"":Sirikhola},{""name"":Sirikhola},{""name"":Sirikhola-Rammam,""winter"":true,""distance"":7,""summer"":true},{""name"":Rammam},{""name"":Rammam},{""name"":Rammam-Gurdum,""winter"":true,""distance"":10,""summer"":false},{""name"":Gurdum},{""name"":Gurdum},{""name"":Gurdum-Sandakphu,""winter"":true,""distance"":12,""summer"":true},{""name"":Sandakphu,""altitude"":12400 ft}]",48
